mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.7813920497894287,0.017521285253534396,0.005456352233886718,0.0011163519503761474,balanced,gini,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 13}",0.87100251527129,0.887927927927928,0.880466472303207,0.8879310344827586,0.85986793837124,0.8774391776712848,0.010765096631968627,112,0.9470876709971608,0.9371887830872718,0.948916543381777,0.9510101448018728,0.9388855081283143,0.9446177300792794,0.00554059548854398
0.8079603672027588,0.01829785097984944,0.0064733028411865234,0.0013069994907535939,balanced,gini,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 14}",0.8703770197486536,0.8817984046410442,0.8788321167883212,0.8895265423242469,0.8528218369605312,0.8746711840925594,0.012526979838297111,117,0.9467251914966864,0.9357011635027557,0.9481481481481481,0.9586236559139785,0.9385941991115757,0.9455584716346289,0.00805523823752722
0.8415777683258057,0.017848848850949194,0.005544900894165039,0.0008406161301742794,balanced,gini,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 15}",0.8684399712437095,0.8817984046410442,0.8801457194899819,0.8879310344827586,0.8630584816563749,0.8762747223027738,0.009136932093605488,114,0.9467251914966864,0.9353286076835565,0.9495776365061396,0.9510101448018728,0.9543042957384904,0.9473891752453492,0.006505656599989993
0.8784172058105468,0.018069050733422746,0.0056438446044921875,0.001244271630196778,balanced,gini,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 16}",0.8707482993197279,0.883737776168055,0.8846990572878898,0.8879310344827586,0.865021770682148,0.8784275875881159,0.00890541782348619,108,0.9493736056289686,0.9324549846288976,0.9526950785522089,0.9524139124415989,0.9569965870307168,0.9487868336564782,0.008519433351481583
0.9157341957092285,0.013604684240143924,0.006084442138671875,0.000965544534458349,balanced,gini,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 17}",0.871315600287563,0.8821182444686253,0.8879216539717084,0.8911174785100288,0.8647080159593762,0.8794361986394603,0.009985109955234677,105,0.9459994832486435,0.9351195166798004,0.9520500347463517,0.9566939302625914,0.9551320399965815,0.9489990009867938,0.007845662525837073
0.9399019718170166,0.018319678770379762,0.004802703857421875,0.00038377221938203554,balanced,gini,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 18}",0.8700646087580761,0.8817984046410442,0.8827385287691187,0.8911174785100288,0.8646288209606986,0.8780695683277933,0.009494044864821674,110,0.9474499010922852,0.9317862165963431,0.9531087183049671,0.9578240661043209,0.9553769875192342,0.94910917792343,0.009317394755406211
0.962418508529663,0.01621079176419312,0.005794382095336914,0.0007686699974451644,balanced,gini,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 19}",0.8700646087580761,0.8898488120950324,0.8785114921561473,0.8911174785100288,0.8643142961076755,0.878771337525392,0.010583178464437338,107,0.9463624623331899,0.9313097640143873,0.9498607242339833,0.9578240661043209,0.9552136752136752,0.9481141383799112,0.009307975597327402
1.0056663036346436,0.023623944442629188,0.004960250854492187,0.0005957073086084551,balanced,gini,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.87100251527129,0.8801742919389978,0.8837209302325583,0.8831168831168832,0.8623452294246177,0.8760719699968694,0.008235158976305931,116,0.9470876709971608,0.9320797820929619,0.951388888888889,0.9510926118626432,0.9517442358789749,0.946678637944126,0.007491646178979331
1.0102556228637696,0.05280154993864661,0.005562782287597656,0.0003843940169271848,balanced,gini,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 21}",0.8700646087580761,0.8830980817951501,0.8856624319419237,0.8879310344827586,0.8623452294246177,0.8778202772805053,0.0099117054214009,111,0.9472506668961365,0.934582713022156,0.951306310216127,0.9517372844640846,0.9517442358789749,0.9473242420954957,0.006591208249585579
1.035457181930542,0.09981040715596737,0.004573440551757813,0.0007751490216748695,balanced,gini,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 22}",0.8694404591104735,0.8898488120950324,0.8856624319419237,0.8847262247838618,0.8623452294246177,0.8784046314711818,0.010600643943091518,109,0.9482906717058924,0.9352191374192422,0.951306310216127,0.9510926118626432,0.9517442358789749,0.9475305934165759,0.00627452728644384
1.0416825771331788,0.07606305385768561,0.004815673828125,0.0008472930802034934,balanced,gini,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 23}",0.8700646087580761,0.8898488120950324,0.8856624319419237,0.8911174785100288,0.8623452294246177,0.8798077121459357,0.01151415314911615,78,0.9463624623331899,0.9352191374192422,0.951306310216127,0.9574120278757636,0.9517442358789749,0.9484088347446595,0.007466371367311601
1.062739658355713,0.1096924158200139,0.005271148681640625,0.0013122175784266068,balanced,gini,24,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 24}",0.8717399071096819,0.8898488120950324,0.8856624319419237,0.8911174785100288,0.8623452294246177,0.8801427718162569,0.011247032526578821,76,0.9497340881797905,0.9352191374192422,0.951306310216127,0.9574120278757636,0.9517442358789749,0.9490831599139795,0.007403088428812151
1.0259809494018555,0.0970650420427116,0.004380083084106446,0.0008391110726634769,balanced,gini,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 25}",0.8684399712437095,0.8898488120950324,0.8856624319419237,0.8911174785100288,0.8623452294246177,0.8794827846430624,0.011803797642195621,79,0.9474499010922852,0.9352191374192422,0.951306310216127,0.9574120278757636,0.9517442358789749,0.9486263224964786,0.007419284548598036
