mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.003002643585205078,0.00013027318574050536,0.00048513412475585936,4.462299093823248e-05,,gini,1,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 1}",0.5,0.49999999999999994,0.5,0.49999999999999994,0.49999999999999994,0.5,4.2991435780972066e-17,199,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.004230642318725586,0.00018778653706312293,0.00047473907470703126,2.1269503040947438e-05,,gini,2,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 2}",0.5986012646100786,0.6552117263843648,0.6461199463498755,0.637448682612802,0.49999999999999994,0.6074961055037698,0.05708362032657275,184,0.5871119310483988,0.658209261768182,0.6709995628068759,0.6723868809755675,0.5,0.6177415273198048,0.06672542240381779
0.006428432464599609,0.0007335243737571919,0.0004931449890136719,2.84534769615894e-05,,gini,3,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 3}",0.5986012646100786,0.6552117263843648,0.6361180302739989,0.6214896979742882,0.6516729950079988,0.6326167200815696,0.020819613695873557,183,0.5871119310483988,0.658209261768182,0.671921992255436,0.6507716967373941,0.6432520160419856,0.6422533795702792,0.029151175285496038
0.008552932739257812,0.00020719842575653448,0.0005005836486816406,2.866604446854095e-05,,gini,4,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 4}",0.6221306763747845,0.6769304464456792,0.6590151369994252,0.6311797698668157,0.6369620106778713,0.6452493113489747,0.01997484749400062,179,0.612312391302259,0.6837484265851853,0.6950866218904039,0.6694452706365464,0.659352467942414,0.6639890356713616,0.02856304336546509
0.011719322204589844,0.0004604174659195616,0.0005090236663818359,4.371273148282813e-05,,gini,5,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 5}",0.6258861850929297,0.5845276872964169,0.6657118221881586,0.6629098163174835,0.6340034307962146,0.6346007189991806,0.029509703223914743,182,0.6169677774254609,0.6208046275210669,0.7094557426037492,0.6990259794773882,0.6623282586482325,0.6617164771351797,0.03833441345235347
0.01638660430908203,0.001796706951534466,0.000494384765625,4.2067902647152385e-05,,gini,6,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 6}",0.6224468288944243,0.5838474803602222,0.66340295075685,0.6629098163174835,0.6422816722240425,0.6349687563494202,0.029712140854718443,181,0.6281834625695425,0.6090862903923208,0.7294525237093195,0.7004987335274618,0.6913285009090779,0.6717099022215445,0.04552837415506987
0.02336406707763672,0.002409180549310346,0.0005893707275390625,0.00010202721890279778,,gini,7,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 7}",0.6347097145046944,0.6123107875071852,0.668288944242192,0.6707543896844823,0.6473844997397992,0.6466833476984187,0.02178081633801364,178,0.6585191404110575,0.6433627117504059,0.7303749531578795,0.7143468791526149,0.705852458347925,0.6904912285639766,0.03358297917359267
0.03094449043273926,0.004030315819189978,0.0005292892456054688,2.643415932788748e-05,,gini,8,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 8}",0.6404579421345085,0.609369611036597,0.673538992144089,0.6707543896844823,0.6656515621687258,0.6519462051628827,0.024303891284694165,176,0.6842264564296217,0.6433627117504059,0.7578376476127334,0.7143468791526149,0.724716722714473,0.7048980835319698,0.03872615082897361
0.03762717247009277,0.004371860751608239,0.000553750991821289,3.3043335665439815e-05,,gini,9,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 9}",0.6286932362521556,0.6407740946541483,0.6705978156735006,0.6712699728234681,0.6771871325867819,0.6576960154300134,0.019278763303334962,173,0.6762681002757679,0.6896691505001298,0.7598464539313751,0.7244525744412409,0.7497535415657247,0.7199979641428478,0.032635189626885254
0.044295644760131835,0.004954034858893774,0.0005171775817871093,3.875468885292833e-05,,gini,10,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 10}",0.6281950565242385,0.6391454301590342,0.6729066871048094,0.6709712237148969,0.6739298035965536,0.6570217684111083,0.019409742966364045,174,0.6790143697212533,0.6932297521931722,0.7883000393954243,0.732678349556015,0.7571475944217642,0.7300740210575258,0.04023585032244906
